Data,Dia da Semana,Hora Exata,Turno,Tipo Partida (Jogo),Meu_Lado,Meu_Resultado,Placar,Meu_Nome,Meu_Personagem,Meu_MR,Variacao_MR,Oponente_Nome,Oponente_Personagem,Oponente_Controle,Oponente_MR,Venceu_Primeiro_Round,Sequencia_Rounds,Meus_Golpes_Finais,Golpes_Oponente
2026-05-04,Segunda-feira,20:40,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1840,7,YTBChaolin,Ken,Classic,1809,Sim,V-V,"Normal, Normal",Nenhum
2026-05-04,Segunda-feira,20:38,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1833,8,HickzX,Kimberly,Classic,1809,Sim,V-V,"Over Drive (OD), Normal",Nenhum
2026-05-04,Segunda-feira,20:36,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1825,9,HickzX,Kimberly,Classic,1817,Sim,V-V,"Normal, Normal",Nenhum
2026-05-04,Segunda-feira,20:24,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1816,9,TomzinMilgrau,JP,Classic,1844,Sim,V-D-V,"Normal, Normal",Normal
2026-05-04,Segunda-feira,20:21,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1807,9,TomzinMilgrau,JP,Classic,1853,Sim,V-D-V,"Normal, Critical Art (CA)",Normal
2026-05-04,Segunda-feira,20:15,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1798,-8,HickzX,Kimberly,Classic,1835,Sim,V-D-V,"Normal, Normal",Over Drive (OD)
2026-05-04,Segunda-feira,20:12,Noite,Ranqueada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1806,9,HickzX,Kimberly,Classic,1827,Sim,V-D-D,Normal,"Over Drive (OD), Normal"
2026-05-04,Segunda-feira,20:09,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1797,10,HickzX,Kimberly,Classic,1836,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-04,Segunda-feira,20:02,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1787,11,JUNINHO-RAS,Mai,Classic,1888,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-04,Segunda-feira,20:00,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1776,-5,JUNINHO-RAS,Mai,Classic,1899,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-05-04,Segunda-feira,19:58,Noite,Ranqueada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1781,8,JUNINHO-RAS,Mai,Classic,1894,Não,D-V-D,Normal,"Normal, Normal"
2026-05-04,Segunda-feira,19:54,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1773,8,Nappa,Blanka,Classic,1755,Sim,V-V,"Normal, Normal",Nenhum
2026-05-04,Segunda-feira,19:52,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1765,6,Nappa,Blanka,Classic,1763,Sim,V-V,"Over Drive (OD), Normal",Nenhum
2026-05-04,Segunda-feira,19:51,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1759,6,Macacoso,Elena,Classic,1650,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-04,Segunda-feira,19:49,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1753,9,Macacoso,Elena,Classic,1656,Sim,V-D-V,"Normal, Normal",Normal
2026-05-04,Segunda-feira,19:46,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1744,9,tundi,Cammy,Classic,1772,Não,D-V-V,"Normal, Normal",Normal
2026-05-04,Segunda-feira,19:43,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1735,8,tundi,Cammy,Classic,1781,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-04,Segunda-feira,19:40,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1727,8,KzThierry,Elena,Classic,1726,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-04,Segunda-feira,19:38,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1719,6,KzThierry,Elena,Classic,1734,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-04,Segunda-feira,19:34,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1713,-10,JAGUATIRIRIKA,Alex,Classic,1635,Sim,V-V,"Perfect, Super Art (SA)",Nenhum
2026-05-04,Segunda-feira,19:33,Noite,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Elena,1723,6,JAGUATIRIRIKA,Alex,Classic,1625,Não,D-D,Nenhum,"Normal, Normal"
2026-05-04,Segunda-feira,19:32,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,1717,7,JAGUATIRIRIKA,Alex,Classic,1631,Sim,V-D-V,"Normal, Super Art (SA)",Perfect
2026-05-04,Segunda-feira,19:27,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1710,8,KiwiMol,Zangief,Classic,1685,Sim,V-V,"Normal, Normal",Nenhum
2026-05-04,Segunda-feira,19:25,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1702,8,KiwiMol,Zangief,Classic,1693,Sim,V-V,"Normal, Normal",Nenhum
2026-05-04,Segunda-feira,19:23,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1694,8,1JZ-,Sagat,Classic,1692,Sim,V-V,"Normal, Normal",Nenhum
2026-05-04,Segunda-feira,19:22,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1686,7,1JZ-,Sagat,Classic,1700,Sim,V-V,"Perfect, Super Art (SA)",Nenhum
2026-05-04,Segunda-feira,19:20,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1679,7,Yutta,Ed,Classic,1642,Sim,V-V,"Normal, Normal",Nenhum
2026-05-04,Segunda-feira,19:17,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,1672,1672,Yutta,Ed,Classic,1649,Sim,V-V,"Normal, Normal",Nenhum
2026-05-04,Segunda-feira,19:14,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,0,0,BraianVicio,Juri,Classic,0,Sim,V-V,"Normal, Normal",Nenhum
2026-05-04,Segunda-feira,17:33,Tarde,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,0,0,dks3100,Sagat,Classic,0,Sim,V-V,"Normal, Normal",Nenhum
2026-05-04,Segunda-feira,17:31,Tarde,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,0,0,dks3100,Sagat,Classic,0,Sim,V-V,"Normal, Normal",Nenhum
2026-05-04,Segunda-feira,17:29,Tarde,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,0,-1697,dks3100,Sagat,Classic,0,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-03,Domingo,16:38,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Mai,1697,7,TomGM,Lily,Classic,1661,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-05-03,Domingo,16:35,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Mai,1690,8,TomGM,Lily,Classic,1668,Sim,V-V,"Perfect, Normal",Nenhum
2026-05-03,Domingo,16:31,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Mai,1682,-8,NotleLinc,Ryu,Classic,1684,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-03,Domingo,16:30,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Mai,1690,8,NotleLinc,Ryu,Classic,1676,Não,D-D,Nenhum,"Normal, Critical Art (CA)"
2026-05-03,Domingo,16:27,Tarde,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Mai,1682,7,NotleLinc,Ryu,Classic,1684,Sim,V-D-V,"Normal, Normal",Normal
2026-05-03,Domingo,16:24,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Mai,1675,7,DeivisonFGC,Ken,Classic,1630,Sim,V-V,"Normal, Normal",Nenhum
2026-05-03,Domingo,16:22,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Mai,1668,7,DeivisonFGC,Ken,Classic,1637,Sim,V-V,"Over Drive (OD), Super Art (SA)",Nenhum
2026-05-03,Domingo,16:20,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Mai,1661,7,Krauser1001,Ryu,Classic,1598,Sim,V-V,"Normal, Normal",Nenhum
2026-05-03,Domingo,16:18,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Mai,1654,8,Krauser1001,Ryu,Classic,1605,Sim,V-V,"Chip Damage (C), Super Art (SA)",Nenhum
2026-05-03,Domingo,16:13,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Mai,1646,9,Farx,Juri,Classic,1660,Sim,V-V,"Super Art (SA), Over Drive (OD)",Nenhum
2026-05-03,Domingo,16:12,Tarde,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Mai,1637,-8,Farx,Juri,Classic,1669,Sim,V-D-V,"Normal, Perfect",Over Drive (OD)
2026-05-03,Domingo,16:09,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Mai,1645,9,Farx,Juri,Classic,1661,Não,D-V-D,Perfect,"Normal, Normal"
2026-05-03,Domingo,16:06,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Mai,1636,1636,3n6 5,Sagat,Classic,1666,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-03,Domingo,16:04,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Mai,0,-1557,Cleo,Rashid,Classic,0,Sim,V-V,"Normal, Normal",Nenhum
2026-05-03,Domingo,16:00,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1557,-6,Jho-GoForBroke,Chun-Li,Classic,1657,Não,D-D,Nenhum,"Normal, Normal"
2026-05-03,Domingo,15:58,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1563,-7,Jho-GoForBroke,Chun-Li,Classic,1651,Não,D-D,Nenhum,"Normal, Normal"
2026-05-03,Domingo,15:53,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Cammy,1570,-7,piccolo,Akuma,Classic,1615,Não,D-V-D,Normal,"Normal, Super Art (SA)"
2026-05-03,Domingo,15:50,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1577,-6,piccolo,Akuma,Classic,1608,Não,D-D,Nenhum,"Normal, Normal"
2026-05-03,Domingo,15:47,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1583,-4,3n6 5,Sagat,Classic,1665,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-03,Domingo,15:44,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1587,13,Shinigami,Edmond Honda,Classic,1790,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-05-03,Domingo,15:42,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Cammy,1574,-4,Shinigami,Edmond Honda,Classic,1803,Sim,V-V,"Over Drive (OD), Normal",Nenhum
2026-05-03,Domingo,15:40,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1578,8,Shinigami,Edmond Honda,Classic,1799,Não,D-D,Nenhum,"Normal, Perfect"
2026-05-03,Domingo,15:38,Tarde,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1570,9,Guizo,Blanka,Classic,1575,Sim,V-D-V,"Chip Damage (C), Super Art (SA)",Over Drive (OD)
2026-05-03,Domingo,15:36,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Cammy,1561,-8,Guizo,Blanka,Classic,1584,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-05-03,Domingo,15:34,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Cammy,1569,-6,Guizo,Blanka,Classic,1576,Não,D-V-D,Super Art (SA),"Over Drive (OD), Normal"
2026-05-03,Domingo,15:26,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Cammy,1575,11,Elchango,Cammy,Classic,1666,Sim,V-D-D,Normal,"Normal, Normal"
2026-05-03,Domingo,15:23,Tarde,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1564,-6,Elchango,Cammy,Classic,1677,Não,D-V-V,"Normal, Normal",Super Art (SA)
2026-05-03,Domingo,15:21,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1570,-10,Elchango,Cammy,Classic,1671,Não,D-D,Nenhum,"Normal, Normal"
2026-05-03,Domingo,15:18,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Cammy,1580,6,Kazaru,Alex,Classic,1497,Sim,V-D-D,Normal,"Normal, Super Art (SA)"
2026-05-03,Domingo,15:16,Tarde,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Cammy,1574,1574,Kazaru,Alex,Classic,1503,Sim,V-V,"Over Drive (OD), Normal",Nenhum
2026-05-03,Domingo,15:14,Tarde,Ranqueada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Cammy,0,-1771,Kazaru,Alex,Classic,0,Não,D-V-D,Normal,"Normal, Normal"
2026-04-30,Quinta-feira,20:48,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1771,8,MEGA,Chun-Li,Classic,1777,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-04-30,Quinta-feira,20:44,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1763,8,KiwiMol,Zangief,Classic,1743,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-04-30,Quinta-feira,20:41,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1755,-8,KiwiMol,Zangief,Classic,1751,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-04-30,Quinta-feira,20:39,Noite,Ranqueada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Cammy,1763,-8,KiwiMol,Zangief,Classic,1743,Sim,V-D-D,Normal,"Over Drive (OD), Super Art (SA)"
2026-04-30,Quinta-feira,20:35,Noite,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1771,8,Tenóbio,Marisa,Classic,1765,Não,D-D,Nenhum,"Normal, Perfect"
2026-04-30,Quinta-feira,20:34,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Cammy,1763,-8,Tenóbio,Marisa,Classic,1773,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-04-30,Quinta-feira,20:32,Noite,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1771,8,Tenóbio,Marisa,Classic,1765,Não,D-D,Nenhum,"Normal, Critical Art (CA)"
2026-04-30,Quinta-feira,20:30,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1763,7,Gil_Darkryu,Kimberly,Classic,1748,Sim,V-D-V,"Normal, Normal",Normal
2026-04-30,Quinta-feira,20:27,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1756,7,Febo_Abel,Alex,Classic,1717,Não,D-V-V,"Normal, Normal",Normal
2026-04-30,Quinta-feira,20:25,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Cammy,1749,-7,Febo_Abel,Alex,Classic,1724,Sim,V-V,"Perfect, Normal",Nenhum
2026-04-30,Quinta-feira,20:20,Noite,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1756,-8,Tenóbio,Marisa,Classic,1782,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-04-30,Quinta-feira,20:19,Noite,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1764,7,Tenóbio,Marisa,Classic,1774,Não,D-D,Nenhum,"Super Art (SA), Perfect"
2026-04-30,Quinta-feira,20:17,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1757,7,0Vaca,Ryu,Classic,1715,Sim,V-D-V,"Super Art (SA), Over Drive (OD)",Super Art (SA)
2026-04-30,Quinta-feira,20:14,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Cammy,1750,7,0Vaca,Ryu,Classic,1722,Sim,V-V,"Normal, Normal",Nenhum
2026-04-30,Quinta-feira,20:09,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1743,8,Wwwwww,Kimberly,Classic,1709,Não,D-V-V,"Normal, Normal",Normal
2026-04-30,Quinta-feira,20:07,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1735,-8,Wwwwww,Kimberly,Classic,1717,Não,D-V-V,"Chip Damage (C), Super Art (SA)",Normal
2026-04-30,Quinta-feira,20:03,Noite,Ranqueada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Cammy,1743,-9,Marinho,Ryu,Classic,1733,Não,D-V-D,Normal,"Normal, Normal"
2026-04-30,Quinta-feira,20:00,Noite,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1752,8,Marinho,Ryu,Classic,1724,Não,D-D,Nenhum,"Perfect, Normal"
2026-04-30,Quinta-feira,19:58,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1744,-9,Wwwwww,Kimberly,Classic,1736,Não,D-V-V,"Normal, Normal",Super Art (SA)
2026-04-30,Quinta-feira,19:56,Noite,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1753,8,Wwwwww,Kimberly,Classic,1727,Não,D-D,Nenhum,"Normal, Super Art (SA)"
2026-04-30,Quinta-feira,19:54,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Cammy,1745,10,Wwwwww,Kimberly,Classic,1735,Sim,V-V,"Perfect, Super Art (SA)",Nenhum
2026-04-30,Quinta-feira,19:52,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1735,11,UadsonFGC,Akuma,Classic,1839,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-04-30,Quinta-feira,19:49,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1724,8,UadsonFGC,Akuma,Classic,1850,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-04-30,Quinta-feira,19:46,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1716,9,Wslayerbr,Dee Jay,Classic,1721,Sim,V-D-V,"Normal, Perfect",Over Drive (OD)
2026-04-30,Quinta-feira,19:43,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1707,7,Wslayerbr,Dee Jay,Classic,1730,Sim,V-D-V,"Normal, Critical Art (CA)",Super Art (SA)
2026-04-30,Quinta-feira,19:40,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1700,7,shinchan,Akuma,Classic,1646,Não,D-V-V,"Normal, Normal",Normal
2026-04-30,Quinta-feira,19:37,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Cammy,1693,11,shinchan,Akuma,Classic,1653,Sim,V-V,"Normal, Perfect",Nenhum
2026-04-30,Quinta-feira,19:35,Noite,Ranqueada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Cammy,1682,12,3520,Ryu,Classic,1830,Sim,V-D-V,"Normal, Perfect",Super Art (SA)
2026-04-30,Quinta-feira,19:32,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Cammy,1670,-9,3520,Ryu,Classic,1842,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-04-30,Quinta-feira,19:29,Noite,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1679,-9,NatanWS,Alex,Classic,1653,Não,D-D,Nenhum,"Normal, Normal"
2026-04-30,Quinta-feira,19:28,Noite,Ranqueada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Cammy,1688,9,NatanWS,Alex,Classic,1644,Não,D-D,Nenhum,"Normal, Normal"
2026-04-30,Quinta-feira,19:25,Noite,Ranqueada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Cammy,1679,1679,Huevo+Mermelada,Sagat,Classic,1709,Sim,V-V,"Chip Damage (C), Normal",Nenhum
2026-04-30,Quinta-feira,15:09,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,ZSF | Winter 冬,Cammy,0,0,Aron4,Alex,Classic,0,Sim,V-V,"Normal, Normal",Nenhum
2026-04-30,Quinta-feira,15:07,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,ZSF | Winter 冬,Cammy,0,0,Aron4,Alex,Classic,0,Não,D-V-V,"Normal, Normal",Normal
2026-04-30,Quinta-feira,15:04,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,ZSF | Winter 冬,Cammy,0,0,Aron4,Alex,Classic,0,Sim,V-V,"Normal, Over Drive (OD)",Nenhum
2026-04-30,Quinta-feira,15:02,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,ZSF | Winter 冬,Cammy,0,0,Aron4,Alex,Classic,0,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-04-30,Quinta-feira,15:00,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,ZSF | Winter 冬,Cammy,0,0,Aron4,Alex,Classic,0,Sim,V-V,"Normal, Normal",Nenhum
2026-04-30,Quinta-feira,14:58,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,ZSF | Winter 冬,Cammy,0,0,Aron4,Alex,Classic,0,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-04-30,Quinta-feira,14:54,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,ZSF | Winter 冬,Cammy,0,0,Aron4,Alex,Classic,0,Sim,V-V,"Normal, Perfect",Nenhum
2026-04-30,Quinta-feira,14:53,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,ZSF | Winter 冬,Cammy,0,0,Aron4,Alex,Classic,0,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-04-30,Quinta-feira,14:51,Tarde,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,ZSF | Winter 冬,Cammy,0,-2073,Aron4,Alex,Classic,0,Sim,V-V,"Normal, Normal",Nenhum
2026-04-29,Quarta-feira,21:10,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,2073,0,KBM! Kyuki,JP,Classic,2147,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-04-29,Quarta-feira,21:07,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,2073,0,KBM! Kyuki,JP,Classic,2147,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-04-29,Quarta-feira,21:05,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,2073,0,KBM! Kyuki,JP,Classic,2147,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-04-29,Quarta-feira,21:03,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,2073,0,KBM! Kyuki,JP,Classic,2147,Sim,V-D-D,Normal,"Normal, Normal"
2026-04-29,Quarta-feira,20:59,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,2073,0,KBM! Kyuki,JP,Classic,2147,Sim,V-D-D,Normal,"Over Drive (OD), Normal"
2026-04-29,Quarta-feira,20:56,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Elena,2073,0,KBM! Kyuki,JP,Classic,2147,Não,D-D,Nenhum,"Normal, Chip Damage (C)"
2026-04-29,Quarta-feira,20:54,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Elena,2073,0,KBM! Kyuki,JP,Classic,2147,Não,D-D,Nenhum,"Normal, Perfect"
2026-04-29,Quarta-feira,20:52,Noite,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,ZSF | Winter 冬,Elena,2073,0,KBM! Kyuki,JP,Classic,2147,Não,D-V-V,"Normal, Normal",Over Drive (OD)
2026-04-29,Quarta-feira,20:50,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,2073,0,KBM! Kyuki,JP,Classic,2147,Não,D-V-D,Normal,"Normal, Perfect"
2026-04-29,Quarta-feira,20:47,Noite,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,ZSF | Winter 冬,Elena,2073,0,KBM! Kyuki,JP,Classic,2147,Sim,V-V,"Normal, Perfect",Nenhum
2026-04-29,Quarta-feira,20:45,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,2073,0,KBM! Kyuki,JP,Classic,2147,Sim,V-D-D,Normal,"Normal, Perfect"
2026-04-29,Quarta-feira,20:42,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,2073,123,KBM! Kyuki,JP,Classic,2147,Sim,V-D-D,Normal,"Normal, Super Art (SA)"
2026-04-26,Domingo,19:44,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 1,ZSF | Winter 冬,Elena,1950,0,Siinon,Manon,Classic,2061,Sim,V-D-D,Normal,"Normal, Normal"
2026-04-26,Domingo,19:42,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Elena,1950,0,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Chip Damage (C), Normal"
2026-04-26,Domingo,19:40,Noite,Sala Personalizada,Player 2,Derrota ❌,2 x 0,ZSF | Winter 冬,Elena,1950,0,Siinon,Manon,Classic,2061,Não,D-D,Nenhum,"Normal, Over Drive (OD)"
