Data,Dia da Semana,Hora Exata,Turno,Tipo Partida (Jogo),Meu_Lado,Meu_Resultado,Placar,Meu_Nome,Meu_Personagem,Meu_MR,Variacao_MR,Oponente_Nome,Oponente_Personagem,Oponente_Controle,Oponente_MR,Venceu_Primeiro_Round,Sequencia_Rounds,Meus_Golpes_Finais,Golpes_Oponente
2026-05-03,Domingo,10:33,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Sagat,1894,6,Nbeee3,Guile,Classic,1723,Sim,V-D-V,"Over Drive (OD), Perfect",Normal
2026-05-03,Domingo,10:30,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Sagat,1888,6,NISHIKIN,Blanka,Classic,1806,Sim,V-D-V,"Normal, Over Drive (OD)",Normal
2026-05-03,Domingo,10:27,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Sagat,1882,7,NISHIKIN,Blanka,Classic,1812,Sim,V-V,"Normal, Perfect",Nenhum
2026-05-03,Domingo,10:23,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Sagat,1875,7,ゆーざー,Alex,Classic,1836,Sim,V-V,"Over Drive (OD), Normal",Nenhum
2026-05-03,Domingo,10:21,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Sagat,1868,7,ゆーざー,Alex,Classic,1843,Sim,V-V,"Normal, Normal",Nenhum
2026-05-03,Domingo,10:19,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Sagat,1861,7,Pepito,Ryu,Classic,1818,Sim,V-V,"Normal, Normal",Nenhum
2026-05-03,Domingo,10:17,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Sagat,1854,7,Pepito,Ryu,Classic,1825,Não,D-V-V,"Normal, Normal",Normal
2026-05-03,Domingo,10:11,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Sagat,1847,-10,よしかわ,Akuma,Classic,1800,Sim,V-V,"Normal, Normal",Nenhum
2026-05-03,Domingo,10:09,Manhã,Ranqueada,Player 1,Derrota ❌,1 x 2,Nagoya Kun,Sagat,1857,7,よしかわ,Akuma,Classic,1790,Sim,V-D-D,Normal,"Normal, Super Art (SA)"
2026-05-03,Domingo,10:06,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Sagat,1850,6,よしかわ,Akuma,Classic,1797,Sim,V-D-V,"Super Art (SA), Normal",Normal
2026-05-03,Domingo,10:03,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Sagat,1844,6,もすも@掌底インパクト,Guile,Classic,1753,Sim,V-D-V,"Super Art (SA), Normal",Normal
2026-05-03,Domingo,10:00,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Sagat,1838,5,もすも@掌底インパクト,Guile,Classic,1759,Sim,V-V,"Over Drive (OD), Normal",Nenhum
2026-05-03,Domingo,09:57,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Sagat,1833,5,水銀証券,Cammy,Classic,1700,Sim,V-V,"Perfect, Chip Damage (C)",Nenhum
2026-05-03,Domingo,09:55,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Sagat,1828,7,水銀証券,Cammy,Classic,1705,Sim,V-D-V,"Over Drive (OD), Super Art (SA)",Normal
2026-05-03,Domingo,09:52,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Sagat,1821,7,ThunderDeLangis,Akuma,Classic,1772,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-05-03,Domingo,09:49,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Sagat,1814,-8,ThunderDeLangis,Akuma,Classic,1779,Sim,V-V,"Normal, Critical Art (CA)",Nenhum
2026-05-03,Domingo,09:47,Manhã,Ranqueada,Player 1,Derrota ❌,0 x 2,Nagoya Kun,Sagat,1822,9,jongbeom31,Akuma,Classic,1827,Não,D-D,Nenhum,"Super Art (SA), Normal"
2026-05-03,Domingo,09:45,Manhã,Ranqueada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Sagat,1813,-641,jongbeom31,Akuma,Classic,1836,Não,D-V-V,"Perfect, Normal",Normal
2026-04-30,Quinta-feira,01:57,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Sim,V-D-V,"Normal, Super Art (SA)",Super Art (SA)
2026-04-30,Quinta-feira,01:54,Madrugada,Sala Personalizada,Player 2,Derrota ❌,2 x 0,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Não,D-D,Nenhum,"Normal, Normal"
2026-04-30,Quinta-feira,01:53,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-04-30,Quinta-feira,01:49,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Sim,V-V,"Super Art (SA), Normal",Nenhum
2026-04-30,Quinta-feira,01:48,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Sim,V-V,"Over Drive (OD), Over Drive (OD)",Nenhum
2026-04-30,Quinta-feira,01:46,Madrugada,Sala Personalizada,Player 2,Derrota ❌,2 x 1,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Não,D-V-D,Normal,"Super Art (SA), Critical Art (CA)"
2026-04-30,Quinta-feira,01:43,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Sim,V-V,"Perfect, Perfect",Nenhum
2026-04-30,Quinta-feira,01:42,Madrugada,Sala Personalizada,Player 2,Derrota ❌,2 x 1,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Sim,V-D-D,Normal,"Chip Damage (C), Normal"
2026-04-30,Quinta-feira,01:39,Madrugada,Sala Personalizada,Player 2,Derrota ❌,2 x 0,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Não,D-D,Nenhum,"Normal, Normal"
2026-04-30,Quinta-feira,01:38,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Sim,V-V,"Normal, Normal",Nenhum
2026-04-30,Quinta-feira,01:36,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Sim,V-D-V,"Normal, Normal",Normal
2026-04-30,Quinta-feira,01:33,Madrugada,Sala Personalizada,Player 2,Derrota ❌,2 x 0,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Não,D-D,Nenhum,"Super Art (SA), Over Drive (OD)"
2026-04-30,Quinta-feira,01:32,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,1 x 2,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Não,D-V-V,"Normal, Normal",Normal
2026-04-30,Quinta-feira,01:29,Madrugada,Sala Personalizada,Player 2,Derrota ❌,2 x 0,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Não,D-D,Nenhum,"Normal, Normal"
2026-04-30,Quinta-feira,01:26,Madrugada,Sala Personalizada,Player 2,Derrota ❌,2 x 0,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Não,D-D,Nenhum,"Normal, Critical Art (CA)"
2026-04-30,Quinta-feira,01:25,Madrugada,Sala Personalizada,Player 2,Vitória 🏆,0 x 2,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Sim,V-V,"Perfect, Critical Art (CA)",Nenhum
2026-04-30,Quinta-feira,01:22,Madrugada,Sala Personalizada,Player 1,Derrota ❌,0 x 2,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Não,D-D,Nenhum,"Normal, Normal"
2026-04-30,Quinta-feira,01:20,Madrugada,Sala Personalizada,Player 1,Derrota ❌,0 x 2,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Não,D-D,Nenhum,"Normal, Normal"
2026-04-30,Quinta-feira,01:18,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2454,0,TsuneHERO,Rashid,Classic,2412,Sim,V-D-V,"Normal, Super Art (SA)",Normal
2026-04-30,Quinta-feira,01:15,Madrugada,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Nagoya Kun,Ryu,2454,-50,TsuneHERO,Rashid,Classic,2412,Sim,V-D-D,Normal,"Normal, Over Drive (OD)"
2026-04-29,Quarta-feira,05:34,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2504,0,@Sycom┃zabutonn,Dee Jay,Classic,2424,Sim,V-D-V,"Normal, Super Art (SA)",Super Art (SA)
2026-04-29,Quarta-feira,05:31,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2504,0,@Sycom┃zabutonn,Dee Jay,Classic,2424,Não,D-V-V,"Normal, Over Drive (OD)",Normal
2026-04-29,Quarta-feira,05:29,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2504,0,@Sycom┃zabutonn,Dee Jay,Classic,2424,Sim,V-V,"Perfect, Normal",Nenhum
2026-04-29,Quarta-feira,05:27,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2504,0,@Sycom┃zabutonn,Dee Jay,Classic,2424,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-04-29,Quarta-feira,05:25,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2504,106,@Sycom┃zabutonn,Dee Jay,Classic,2424,Sim,V-V,"Normal, Critical Art (CA)",Nenhum
2026-04-29,Quarta-feira,05:23,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Sagat,2398,0,@Sycom┃zabutonn,Dee Jay,Classic,2424,Não,D-V-V,"Normal, Normal",Normal
2026-04-29,Quarta-feira,05:20,Madrugada,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Nagoya Kun,Sagat,2398,0,@Sycom┃zabutonn,Dee Jay,Classic,2424,Sim,V-D-D,Super Art (SA),"Super Art (SA), Normal"
2026-04-29,Quarta-feira,05:17,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Sagat,2398,0,@Sycom┃zabutonn,Dee Jay,Classic,2424,Sim,V-D-V,"Normal, Over Drive (OD)",Normal
2026-04-29,Quarta-feira,05:14,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Sagat,2398,0,@Sycom┃zabutonn,Dee Jay,Classic,2424,Sim,V-D-V,"Normal, Super Art (SA)",Critical Art (CA)
2026-04-29,Quarta-feira,05:11,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Sagat,2398,0,@Sycom┃zabutonn,Dee Jay,Classic,2424,Sim,V-D-V,"Normal, Super Art (SA)",Critical Art (CA)
2026-04-29,Quarta-feira,05:08,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Sagat,2398,0,@Sycom┃zabutonn,Dee Jay,Classic,2424,Sim,V-V,"Normal, Perfect",Nenhum
2026-04-29,Quarta-feira,05:07,Madrugada,Sala Personalizada,Player 1,Derrota ❌,0 x 2,Nagoya Kun,Sagat,2398,0,@Sycom┃zabutonn,Dee Jay,Classic,2424,Não,D-D,Nenhum,"Over Drive (OD), Normal"
2026-04-29,Quarta-feira,05:05,Madrugada,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Nagoya Kun,Sagat,2398,-106,@Sycom┃zabutonn,Dee Jay,Classic,2424,Não,D-V-D,Normal,"Normal, Over Drive (OD)"
2026-04-29,Quarta-feira,02:53,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2504,0,TTV/NuckleDu,Mai,Classic,1772,Sim,V-D-V,"Normal, Normal",Over Drive (OD)
2026-04-29,Quarta-feira,02:50,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2504,0,TTV/NuckleDu,Mai,Classic,1772,Sim,V-D-V,"Normal, Over Drive (OD)",Normal
2026-04-29,Quarta-feira,02:48,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2504,0,TTV/NuckleDu,Mai,Classic,1772,Sim,V-V,"Over Drive (OD), Super Art (SA)",Nenhum
2026-04-29,Quarta-feira,02:46,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2504,0,TTV/NuckleDu,Mai,Classic,1772,Sim,V-D-V,"Normal, Over Drive (OD)",Super Art (SA)
2026-04-29,Quarta-feira,02:43,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2504,0,TTV/NuckleDu,Mai,Classic,1772,Sim,V-D-V,"Normal, Normal",Normal
2026-04-29,Quarta-feira,02:40,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2504,0,TTV/NuckleDu,Mai,Classic,1772,Não,D-V-V,"Normal, Over Drive (OD)",Over Drive (OD)
2026-04-29,Quarta-feira,02:38,Madrugada,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Nagoya Kun,Ryu,2504,0,TTV/NuckleDu,Mai,Classic,1772,Sim,V-D-D,Normal,"Normal, Normal"
2026-04-29,Quarta-feira,02:35,Madrugada,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Nagoya Kun,Ryu,2504,0,TTV/NuckleDu,Mai,Classic,1772,Não,D-V-D,Normal,"Over Drive (OD), Normal"
2026-04-29,Quarta-feira,02:31,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2504,0,TTV/NuckleDu,Guile,Classic,1839,Sim,V-V,"Chip Damage (C), Normal",Nenhum
2026-04-29,Quarta-feira,02:30,Madrugada,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Nagoya Kun,Ryu,2504,0,TTV/NuckleDu,Guile,Classic,1839,Não,D-V-D,Super Art (SA),"Normal, Normal"
2026-04-29,Quarta-feira,02:27,Madrugada,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Nagoya Kun,Ryu,2504,0,TTV/NuckleDu,Guile,Classic,1839,Sim,V-D-D,Normal,"Super Art (SA), Super Art (SA)"
2026-04-29,Quarta-feira,02:24,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2504,0,TTV/NuckleDu,Guile,Classic,1839,Sim,V-V,"Over Drive (OD), Normal",Nenhum
2026-04-29,Quarta-feira,02:21,Madrugada,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2504,24,TTV/NuckleDu,Guile,Classic,1839,Sim,V-V,"Normal, Chip Damage (C)",Nenhum
2026-04-28,Terça-feira,10:44,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2480,0,NISHIKIN,Blanka,Classic,2361,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-04-28,Terça-feira,10:41,Manhã,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Nagoya Kun,Ryu,2480,0,NISHIKIN,Blanka,Classic,2361,Sim,V-D-D,Perfect,"Super Art (SA), Over Drive (OD)"
2026-04-28,Terça-feira,10:39,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2480,0,NISHIKIN,Blanka,Classic,2361,Sim,V-V,"Normal, Normal",Nenhum
2026-04-28,Terça-feira,10:38,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2480,0,NISHIKIN,Blanka,Classic,2361,Sim,V-V,"Normal, Critical Art (CA)",Nenhum
2026-04-28,Terça-feira,10:35,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2480,0,NISHIKIN,Blanka,Classic,2361,Não,D-V-V,"Over Drive (OD), Super Art (SA)",Normal
2026-04-28,Terça-feira,10:31,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2480,0,NISHIKIN,Blanka,Classic,2361,Não,D-V-V,"Over Drive (OD), Super Art (SA)",Normal
2026-04-28,Terça-feira,10:28,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2480,0,NISHIKIN,Blanka,Classic,2361,Não,D-V-V,"Normal, Super Art (SA)",Normal
2026-04-28,Terça-feira,10:25,Manhã,Sala Personalizada,Player 1,Derrota ❌,0 x 2,Nagoya Kun,Ryu,2480,0,NISHIKIN,Blanka,Classic,2361,Não,D-D,Nenhum,"Perfect, Normal"
2026-04-28,Terça-feira,10:24,Manhã,Sala Personalizada,Player 1,Derrota ❌,0 x 2,Nagoya Kun,Ryu,2480,0,NISHIKIN,Blanka,Classic,2361,Não,D-D,Nenhum,"Normal, Over Drive (OD)"
2026-04-28,Terça-feira,10:22,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2480,0,NISHIKIN,Blanka,Classic,2361,Não,D-V-V,"Normal, Over Drive (OD)",Normal
2026-04-28,Terça-feira,10:20,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2480,0,NISHIKIN,Blanka,Classic,2361,Sim,V-V,"Normal, Normal",Nenhum
2026-04-28,Terça-feira,10:18,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2480,3,NISHIKIN,Blanka,Classic,2361,Sim,V-V,"Over Drive (OD), Critical Art (CA)",Nenhum
2026-04-27,Segunda-feira,09:59,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2477,0,らおやむやむ☆ハイハイ謝謝♪,M. Bison,Classic,2290,Sim,V-V,"Normal, Super Art (SA)",Nenhum
2026-04-27,Segunda-feira,09:57,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2477,0,らおやむやむ☆ハイハイ謝謝♪,M. Bison,Classic,2290,Sim,V-V,"Normal, Normal",Nenhum
2026-04-27,Segunda-feira,09:55,Manhã,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Nagoya Kun,Ryu,2477,0,らおやむやむ☆ハイハイ謝謝♪,M. Bison,Classic,2290,Sim,V-D-D,Normal,"Super Art (SA), Super Art (SA)"
2026-04-27,Segunda-feira,09:52,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 0,Nagoya Kun,Ryu,2477,0,らおやむやむ☆ハイハイ謝謝♪,M. Bison,Classic,2290,Sim,V-V,"Super Art (SA), Super Art (SA)",Nenhum
2026-04-27,Segunda-feira,09:50,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2477,0,らおやむやむ☆ハイハイ謝謝♪,M. Bison,Classic,2290,Não,D-V-V,"Normal, Perfect",Normal
2026-04-27,Segunda-feira,09:47,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Ryu,2477,0,らおやむやむ☆ハイハイ謝謝♪,M. Bison,Classic,2290,Não,D-V-V,"Chip Damage (C), Normal",Normal
2026-04-27,Segunda-feira,09:44,Manhã,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Nagoya Kun,Ryu,2477,149,らおやむやむ☆ハイハイ謝謝♪,M. Bison,Classic,2290,Não,D-V-D,Normal,"Normal, Critical Art (CA)"
2026-04-27,Segunda-feira,09:40,Manhã,Sala Personalizada,Player 1,Derrota ❌,1 x 2,Nagoya Kun,Sagat,2328,0,らおやむやむ☆ハイハイ謝謝♪,M. Bison,Classic,2290,Sim,V-D-D,Over Drive (OD),"Over Drive (OD), Normal"
2026-04-27,Segunda-feira,09:37,Manhã,Sala Personalizada,Player 1,Vitória 🏆,2 x 1,Nagoya Kun,Sagat,2328,0,らおやむやむ☆ハイハイ謝謝♪,M. Bison,Classic,2290,Sim,V-D-V,"Perfect, Normal",Normal
2026-04-27,Segunda-feira,09:35,Manhã,Sala Personalizada,Player 1,Derrota ❌,0 x 2,Nagoya Kun,Sagat,2328,0,らおやむやむ☆ハイハイ謝謝♪,M. Bison,Classic,2290,Não,D-D,Nenhum,"Normal, Super Art (SA)"
